text,query,timestamp,createdAt
"O governador Gladson Cameli voltou a confirmar a realização de novos concursos no Acre, assim que equilibrar o limi… https://t.co/JpMSiB1wpZ",cameli,Mon Aug 02 2021 16:58:19 GMT-0300 (Brasilia Standard Time),Mon Aug 02 2021 14:50:28 GMT-0300 (Brasilia Standard Time)
Cadastro de reserva da PM fazem protesto na Aleac e cobram convocação do governo Gladson Cameli https://t.co/SOG40oPQVI,cameli,Mon Aug 02 2021 16:58:19 GMT-0300 (Brasilia Standard Time),Mon Aug 02 2021 13:28:10 GMT-0300 (Brasilia Standard Time)
RT @talesofmystory: O maior indicador de crise econômica aguda de um país é ver McDonalds ser listado como luxo,cameli,Mon Aug 02 2021 16:58:19 GMT-0300 (Brasilia Standard Time),Mon Aug 02 2021 07:08:14 GMT-0300 (Brasilia Standard Time)
RT @dimacgarcia: AC - Mailza Gomes (PP) assumiu o cargo na renúncia de Gladson Cameli (PP). Elá é uma das senadoras que deixam o Senado em…,cameli,Mon Aug 02 2021 16:58:19 GMT-0300 (Brasilia Standard Time),Sun Aug 01 2021 22:04:58 GMT-0300 (Brasilia Standard Time)
RT @dimacgarcia: AC - Mailza Gomes (PP) assumiu o cargo na renúncia de Gladson Cameli (PP). Elá é uma das senadoras que deixam o Senado em…,cameli,Mon Aug 02 2021 16:58:19 GMT-0300 (Brasilia Standard Time),Sun Aug 01 2021 18:16:17 GMT-0300 (Brasilia Standard Time)
Gladson Cameli garante apoio institucional do governo a evento de aeromodelismo https://t.co/fHB6Ae8wPM,cameli,Mon Aug 02 2021 16:58:19 GMT-0300 (Brasilia Standard Time),Sun Aug 01 2021 12:22:57 GMT-0300 (Brasilia Standard Time)
Gladson Cameli garante apoio institucional do governo a evento de aeromodelismo https://t.co/L5H4Io4V7i,cameli,Mon Aug 02 2021 16:58:19 GMT-0300 (Brasilia Standard Time),Sun Aug 01 2021 11:06:59 GMT-0300 (Brasilia Standard Time)
Viciado em olimpíadas agora,cameli,Mon Aug 02 2021 16:58:19 GMT-0300 (Brasilia Standard Time),Sun Aug 01 2021 06:44:34 GMT-0300 (Brasilia Standard Time)
"RT @sportsbetiobr: 🚨🚨URGENTE🚨🚨

CONFIRMADO MAIS UM CASO DE EBOLA EM TOKIO! 😳🩺

EBOLA NO CHÃO DA FRANÇA 🇫🇷🇫🇷🤢🤢KKKKKKKKK😂🤣😂🤣🏐🏐🏐🏐🏐🏐🏐🏐

ALÔ📞📞📞…",cameli,Mon Aug 02 2021 16:58:19 GMT-0300 (Brasilia Standard Time),Sun Aug 01 2021 02:21:54 GMT-0300 (Brasilia Standard Time)
Lucarelli é um monstro.,cameli,Mon Aug 02 2021 16:58:19 GMT-0300 (Brasilia Standard Time),Sun Aug 01 2021 01:52:52 GMT-0300 (Brasilia Standard Time)
RT @defensoria_acre: A Defensoria Pública do Estado do Acre apoia a campanha Doe Agasalhos realizada pela SEASDHM e Gabinete da primeira-da…,cameli,Mon Aug 02 2021 16:58:19 GMT-0300 (Brasilia Standard Time),Sat Jul 31 2021 20:02:50 GMT-0300 (Brasilia Standard Time)
